time,frame_2.5,id,x,z,y,v_x,v_z,v_y
6510.00,16300.00,377.00,2.50,0.00,-2.89,0.06,0.00,-1.37
6510.00,16300.00,378.00,-1.38,0.00,-0.87,-0.36,0.00,0.64
6510.00,16300.00,379.00,3.89,0.00,-1.38,0.41,0.00,1.96
6510.00,16300.00,380.00,2.02,0.00,2.52,0.25,0.00,-1.40
6510.00,16300.00,381.00,-2.28,0.00,-1.08,-0.10,0.00,0.01
6510.00,16300.00,356.00,0.22,0.00,0.19,-0.03,0.00,-0.02
6510.00,16300.00,361.00,-0.86,0.00,-6.76,-0.01,0.00,-0.26
6510.00,16300.00,367.00,2.90,0.00,2.85,-0.19,0.00,1.43
6510.00,16300.00,368.00,3.93,0.00,2.78,-0.12,0.00,1.43
6510.00,16300.00,369.00,-0.59,0.00,2.83,0.00,0.00,0.00
6510.00,16300.00,371.00,-0.66,0.00,3.35,0.00,0.00,0.00
6510.00,16300.00,372.00,1.70,0.00,-7.09,0.00,0.00,-1.75
6510.00,16300.00,373.00,2.40,0.00,-7.26,-0.12,0.00,-1.76
6510.00,16300.00,374.00,1.53,0.00,-8.79,0.60,0.00,-1.90
6510.00,16300.00,375.00,1.26,0.00,-3.52,-0.01,0.00,-1.48
6510.00,16300.00,376.00,1.79,0.00,-3.28,0.06,0.00,-1.38
6510.00,16300.00,377.00,2.50,0.00,-3.44,-0.03,0.00,-1.36
6510.00,16300.00,378.00,-1.69,0.00,-0.48,-0.45,0.00,0.71
6510.00,16300.00,379.00,4.11,0.00,-0.59,0.23,0.00,1.84
6510.00,16300.00,380.00,2.10,0.00,1.95,0.20,0.00,-1.39
6510.00,16300.00,381.00,-2.36,0.00,-1.07,0.00,0.00,0.00
6520.00,16300.00,356.00,0.22,0.00,0.13,0.00,0.00,-0.05
6520.00,16300.00,361.00,-0.86,0.00,-6.84,0.02,0.00,-0.16
6520.00,16300.00,367.00,2.91,0.00,3.38,0.03,0.00,1.31
6520.00,16300.00,368.00,3.78,0.00,3.28,-0.38,0.00,1.23
6520.00,16300.00,369.00,-0.59,0.00,2.83,0.00,0.00,0.00
6520.00,16300.00,371.00,-0.66,0.00,3.35,0.00,0.00,0.00
6520.00,16300.00,372.00,1.66,0.00,-7.79,-0.08,0.00,-1.83
6520.00,16300.00,373.00,2.37,0.00,-7.96,0.05,0.00,-1.94
6520.00,16300.00,375.00,1.17,0.00,-4.12,-0.13,0.00,-1.44
6520.00,16300.00,376.00,1.82,0.00,-3.82,0.06,0.00,-1.38
6520.00,16300.00,377.00,2.47,0.00,-3.97,0.04,0.00,-1.39
6520.00,16300.00,378.00,-1.74,0.00,-0.31,-0.02,0.00,0.47
6520.00,16300.00,379.00,4.07,0.00,0.09,0.05,0.00,1.81
6520.00,16300.00,380.00,2.18,0.00,1.40,0.18,0.00,-1.39
6520.00,16300.00,381.00,-2.28,0.00,-1.08,0.10,0.00,-0.01
6520.00,16300.00,382.00,3.29,0.00,-10.00,-0.09,0.00,0.85
6520.00,16300.00,383.00,3.85,0.00,-10.30,0.20,0.00,1.32
6520.00,16300.00,356.00,0.22,0.00,0.15,0.02,0.00,0.00
6520.00,16300.00,361.00,-0.84,0.00,-6.88,0.21,0.00,0.16
6520.00,16300.00,369.00,-0.59,0.00,2.83,0.00,0.00,0.00
6520.00,16300.00,371.00,-0.66,0.00,3.35,0.00,0.00,0.00
6520.00,16300.00,372.00,1.63,0.00,-8.55,-0.07,0.00,-1.75
6520.00,16300.00,373.00,2.45,0.00,-8.82,0.06,0.00,-1.92
6520.00,16300.00,375.00,1.16,0.00,-4.68,0.09,0.00,-1.41
6520.00,16300.00,376.00,1.85,0.00,-4.39,0.06,0.00,-1.40
6520.00,16300.00,377.00,2.53,0.00,-4.55,0.08,0.00,-1.42
6520.00,16300.00,378.00,-1.71,0.00,-0.10,-0.10,0.00,0.45
6520.00,16300.00,379.00,4.15,0.00,0.85,0.19,0.00,1.91
6520.00,16300.00,380.00,2.24,0.00,0.84,0.11,0.00,-1.40
6520.00,16300.00,381.00,-2.28,0.00,-1.08,0.00,0.00,0.00
6520.00,16300.00,382.00,3.25,0.00,-9.67,-0.06,0.00,0.92
6520.00,16300.00,383.00,3.93,0.00,-9.73,0.11,0.00,1.22
6520.00,16300.00,356.00,0.24,0.00,0.13,0.03,0.00,0.02
6520.00,16300.00,361.00,-0.70,0.00,-6.71,0.24,0.00,0.32
6520.00,16300.00,369.00,-0.59,0.00,2.83,0.00,0.00,0.00
6520.00,16300.00,371.00,-0.66,0.00,3.35,0.00,0.00,0.00
6520.00,16300.00,372.00,1.60,0.00,-9.19,-0.09,0.00,-1.60
6520.00,16300.00,373.00,2.41,0.00,-9.49,-0.09,0.00,-1.69
6520.00,16300.00,375.00,1.24,0.00,-5.25,0.23,0.00,-1.25
6520.00,16300.00,376.00,1.87,0.00,-4.95,-0.01,0.00,-1.40
6520.00,16300.00,377.00,2.54,0.00,-5.11,0.02,0.00,-1.39
6520.00,16300.00,378.00,-1.82,0.00,0.06,-0.35,0.00,0.39
6520.00,16300.00,380.00,2.27,0.00,0.29,0.08,0.00,-1.42
6520.00,16300.00,381.00,-2.28,0.00,-1.08,0.00,0.00,0.00
6520.00,16300.00,382.00,3.24,0.00,-9.28,0.07,0.00,0.96
6520.00,16300.00,383.00,3.93,0.00,-9.28,-0.01,0.00,1.06
6530.00,16300.00,356.00,0.24,0.00,0.17,0.05,0.00,0.07
6530.00,16300.00,361.00,-0.65,0.00,-6.63,-0.02,0.00,0.00
6530.00,16300.00,369.00,-0.59,0.00,2.83,-0.02,0.00,0.03
6530.00,16300.00,371.00,-0.66,0.00,3.35,0.00,0.00,0.00
6530.00,16300.00,375.00,1.35,0.00,-5.68,0.16,0.00,-1.24
6530.00,16300.00,376.00,1.84,0.00,-5.50,-0.03,0.00,-1.40
6530.00,16300.00,377.00,2.55,0.00,-5.67,0.06,0.00,-1.47
6530.00,16300.00,378.00,-1.99,0.00,0.21,-0.38,0.00,0.31
6530.00,16300.00,380.00,2.31,0.00,-0.29,0.04,0.00,-1.44
6530.00,16300.00,381.00,-2.28,0.00,-1.08,0.00,0.00,0.00
6530.00,16300.00,382.00,3.31,0.00,-8.91,0.22,0.00,1.20
6530.00,16300.00,383.00,3.92,0.00,-8.88,-0.01,0.00,1.08
6530.00,16300.00,356.00,0.28,0.00,0.18,0.05,0.00,0.02
6530.00,16300.00,361.00,-0.72,0.00,-6.71,-0.08,0.00,-0.10
6530.00,16300.00,369.00,-0.61,0.00,2.85,-0.05,0.00,0.03
6530.00,16300.00,371.00,-0.66,0.00,3.35,-0.02,0.00,0.00
6530.00,16300.00,375.00,1.37,0.00,-6.24,-0.01,0.00,-1.43
6530.00,16300.00,376.00,1.85,0.00,-6.06,0.01,0.00,-1.45
6530.00,16300.00,377.00,2.59,0.00,-6.28,0.03,0.00,-1.54
6530.00,16300.00,378.00,-2.12,0.00,0.31,-0.31,0.00,0.33
6530.00,16300.00,380.00,2.30,0.00,-0.87,-0.05,0.00,-1.40
6530.00,16300.00,381.00,-2.28,0.00,-1.08,0.00,0.00,0.00
6530.00,16300.00,382.00,3.42,0.00,-8.32,0.13,0.00,1.22
6530.00,16300.00,383.00,3.93,0.00,-8.41,-0.12,0.00,1.11
6540.00,16300.00,356.00,0.28,0.00,0.18,0.02,0.00,0.00
6540.00,16300.00,361.00,-0.72,0.00,-6.71,0.00,0.00,0.00
6540.00,16300.00,369.00,-0.63,0.00,2.85,-0.05,0.00,0.01
6540.00,16300.00,371.00,-0.68,0.00,3.35,-0.05,0.00,0.01
6540.00,16300.00,375.00,1.34,0.00,-6.82,-0.10,0.00,-1.37
6540.00,16300.00,376.00,1.85,0.00,-6.66,0.03,0.00,-1.53
6540.00,16300.00,377.00,2.57,0.00,-6.90,0.08,0.00,-1.49
6540.00,16300.00,378.00,-2.23,0.00,0.47,-0.34,0.00,0.28
6540.00,16300.00,380.00,2.27,0.00,-1.42,-0.10,0.00,-1.42
6540.00,16300.00,381.00,-2.28,0.00,-1.08,0.00,0.00,0.00
6540.00,16300.00,382.00,3.42,0.00,-7.93,0.08,0.00,1.05
6540.00,16300.00,383.00,3.82,0.00,-7.99,-0.12,0.00,1.06
6540.00,16300.00,384.00,1.57,0.00,3.67,0.13,0.00,-1.76
6540.00,16400.00,356.00,0.30,0.00,0.18,-0.03,0.00,-0.07
6540.00,16400.00,361.00,-0.72,0.00,-6.71,0.00,0.00,0.00
6540.00,16400.00,369.00,-0.65,0.00,2.86,-0.05,0.00,-0.04
6540.00,16400.00,371.00,-0.70,0.00,3.35,-0.05,0.00,-0.02
6540.00,16400.00,375.00,1.29,0.00,-7.34,-0.06,0.00,-1.56
6540.00,16400.00,376.00,1.87,0.00,-7.28,0.17,0.00,-1.46
6540.00,16400.00,377.00,2.65,0.00,-7.48,0.17,0.00,-1.50
6540.00,16400.00,378.00,-2.39,0.00,0.53,-0.38,0.00,0.00
6540.00,16400.00,380.00,2.22,0.00,-2.00,-0.13,0.00,-1.47
6540.00,16400.00,381.00,-2.28,0.00,-1.08,0.00,0.00,0.00
6540.00,16400.00,382.00,3.48,0.00,-7.48,0.08,0.00,1.15
6540.00,16400.00,383.00,3.83,0.00,-7.56,0.01,0.00,1.10
6540.00,16400.00,384.00,1.62,0.00,2.96,0.09,0.00,-1.73
6540.00,16400.00,356.00,0.26,0.00,0.12,-0.10,0.00,-0.04
6540.00,16400.00,361.00,-0.72,0.00,-6.71,0.00,0.00,0.00
6540.00,16400.00,369.00,-0.67,0.00,2.82,-0.03,0.00,-0.05
6540.00,16400.00,371.00,-0.72,0.00,3.34,-0.03,0.00,-0.02
6540.00,16400.00,375.00,1.29,0.00,-8.07,-0.02,0.00,-1.61
6540.00,16400.00,376.00,1.99,0.00,-7.83,0.18,0.00,-1.34
6540.00,16400.00,377.00,2.71,0.00,-8.10,0.05,0.00,-1.57
6540.00,16400.00,378.00,-2.53,0.00,0.47,-0.28,0.00,-0.06
6540.00,16400.00,380.00,2.16,0.00,-2.59,-0.08,0.00,-1.43
6540.00,16400.00,381.00,-2.28,0.00,-1.08,0.00,0.00,0.00
6540.00,16400.00,382.00,3.49,0.00,-7.01,-0.12,0.00,1.19
6540.00,16400.00,383.00,3.84,0.00,-7.11,0.02,0.00,1.20
6540.00,16400.00,384.00,1.64,0.00,2.29,0.19,0.00,-1.94
6550.00,16400.00,356.00,0.22,0.00,0.15,-0.02,0.00,0.03
6550.00,16400.00,361.00,-0.72,0.00,-6.71,0.00,0.00,0.00
6550.00,16400.00,369.00,-0.67,0.00,2.82,0.00,0.00,0.00
6550.00,16400.00,371.00,-0.72,0.00,3.34,0.00,0.00,0.00
6550.00,16400.00,375.00,1.28,0.00,-8.63,0.23,0.00,-1.30
6550.00,16400.00,376.00,2.01,0.00,-8.35,0.11,0.00,-1.38
6550.00,16400.00,377.00,2.69,0.00,-8.73,-0.04,0.00,-1.59
6550.00,16400.00,378.00,-2.61,0.00,0.48,-0.12,0.00,0.07
6550.00,16400.00,380.00,2.15,0.00,-3.15,-0.01,0.00,-1.44
6550.00,16400.00,381.00,-2.28,0.00,-1.08,0.00,0.00,0.00
6550.00,16400.00,382.00,3.39,0.00,-6.53,-0.25,0.00,1.18
6550.00,16400.00,383.00,3.84,0.00,-6.60,-0.08,0.00,1.35
6550.00,16400.00,384.00,1.78,0.00,1.41,0.07,0.00,-2.02
6550.00,16400.00,356.00,0.24,0.00,0.15,0.03,0.00,0.02
6550.00,16400.00,361.00,-0.72,0.00,-6.71,0.00,0.00,0.00
6550.00,16400.00,369.00,-0.67,0.00,2.82,0.00,0.00,0.00
6550.00,16400.00,371.00,-0.72,0.00,3.34,-0.09,0.00,-0.21
6550.00,16400.00,375.00,1.47,0.00,-9.11,0.50,0.00,-1.19
6550.00,16400.00,376.00,2.08,0.00,-8.94,0.15,0.00,-1.46
6550.00,16400.00,378.00,-2.63,0.00,0.53,-0.02,0.00,0.08
6550.00,16400.00,380.00,2.16,0.00,-3.74,0.01,0.00,-1.49
6550.00,16400.00,381.00,-2.28,0.00,-1.08,0.00,0.00,0.00
6550.00,16400.00,382.00,3.28,0.00,-6.07,-0.30,0.00,1.18
6550.00,16400.00,383.00,3.77,0.00,-6.03,-0.03,0.00,1.10
6550.00,16400.00,384.00,1.70,0.00,0.67,0.03,0.00,-1.89
6550.00,16400.00,385.00,0.89,0.00,3.97,0.56,0.00,-1.70
6560.00,16400.00,356.00,0.24,0.00,0.17,0.00,0.00,0.03
6560.00,16400.00,361.00,-0.72,0.00,-6.71,0.00,0.00,0.00
6560.00,16400.00,369.00,-0.67,0.00,2.82,0.03,0.00,0.02
6560.00,16400.00,371.00,-0.78,0.00,3.17,-0.03,0.00,-0.17
6560.00,16400.00,378.00,-2.63,0.00,0.55,0.00,0.00,0.05
6560.00,16400.00,380.00,2.16,0.00,-4.34,0.08,0.00,-1.50
6560.00,16400.00,381.00,-2.28,0.00,-1.08,0.00,0.00,0.00
6560.00,16400.00,382.00,3.15,0.00,-5.58,-0.32,0.00,1.16
6560.00,16400.00,383.00,3.82,0.00,-5.72,-0.01,0.00,1.03
6560.00,16400.00,384.00,1.80,0.00,-0.10,0.08,0.00,-1.87
6560.00,16400.00,385.00,1.12,0.00,3.29,0.38,0.00,-1.61
6560.00,16400.00,356.00,0.24,0.00,0.17,-0.03,0.00,-0.12
6560.00,16400.00,361.00,-0.72,0.00,-6.71,0.00,0.00,0.00
6560.00,16400.00,369.00,-0.65,0.00,2.84,0.03,0.00,0.02
6560.00,16400.00,371.00,-0.74,0.00,3.20,0.09,0.00,0.21
6560.00,16400.00,378.00,-2.63,0.00,0.57,0.00,0.00,0.05
6560.00,16400.00,380.00,2.22,0.00,-4.94,0.08,0.00,-1.50
6560.00,16400.00,381.00,-2.28,0.00,-1.08,0.00,0.00,0.00
6560.00,16400.00,382.00,3.03,0.00,-5.14,-0.12,0.00,1.14
6560.00,16400.00,383.00,3.76,0.00,-5.21,-0.07,0.00,1.23
6560.00,16400.00,384.00,1.76,0.00,-0.83,-0.17,0.00,-1.89
6560.00,16400.00,385.00,1.20,0.00,2.68,0.17,0.00,-1.52
6560.00,16400.00,356.00,0.22,0.00,0.07,0.00,0.00,-0.05
6560.00,16400.00,361.00,-0.72,0.00,-6.71,0.00,0.00,0.00
6560.00,16400.00,369.00,-0.65,0.00,2.84,0.00,0.00,0.00
6560.00,16400.00,371.00,-0.72,0.00,3.34,0.03,0.00,0.17
6560.00,16400.00,380.00,2.22,0.00,-5.54,-0.03,0.00,-1.46
6560.00,16400.00,382.00,3.05,0.00,-4.67,0.04,0.00,1.13
6560.00,16400.00,383.00,3.77,0.00,-4.74,-0.07,0.00,1.23
6560.00,16400.00,384.00,1.66,0.00,-1.61,-0.13,0.00,-1.95
6560.00,16400.00,385.00,1.26,0.00,2.07,0.04,0.00,-1.43
6560.00,16400.00,386.00,3.42,0.00,2.78,-0.59,0.00,-0.04
6570.00,16400.00,356.00,0.24,0.00,0.13,0.00,0.00,0.08
6570.00,16400.00,361.00,-0.72,0.00,-6.71,0.00,0.00,0.00
6570.00,16400.00,369.00,-0.65,0.00,2.84,0.07,0.00,-0.09
6570.00,16400.00,371.00,-0.72,0.00,3.34,0.07,0.00,-0.06
6570.00,16400.00,380.00,2.19,0.00,-6.11,-0.06,0.00,-1.46
6570.00,16400.00,382.00,3.06,0.00,-4.23,-0.07,0.00,1.14
6570.00,16400.00,383.00,3.70,0.00,-4.22,-0.09,0.00,1.30
6570.00,16400.00,384.00,1.66,0.00,-2.39,-0.06,0.00,-1.99
6570.00,16400.00,385.00,1.23,0.00,1.54,0.01,0.00,-1.45
6570.00,16400.00,386.00,3.18,0.00,2.76,-0.54,0.00,-0.05
6570.00,16400.00,356.00,0.22,0.00,0.13,0.02,0.00,0.00
6570.00,16400.00,361.00,-0.72,0.00,-6.71,0.14,0.00,-0.14
6570.00,16400.00,369.00,-0.59,0.00,2.77,-0.08,0.00,-0.16
6570.00,16400.00,371.00,-0.66,0.00,3.29,0.14,0.00,-0.13
6570.00,16400.00,380.00,2.18,0.00,-6.71,-0.01,0.00,-1.47
6570.00,16400.00,382.00,2.99,0.00,-3.75,-0.09,0.00,1.19
6570.00,16400.00,383.00,3.70,0.00,-3.69,-0.02,0.00,1.32
6570.00,16400.00,384.00,1.61,0.00,-3.20,0.02,0.00,-2.07
6570.00,16400.00,385.00,1.27,0.00,0.92,0.08,0.00,-1.56
6570.00,16400.00,386.00,2.98,0.00,2.74,-0.39,0.00,-0.03
6580.00,16400.00,356.00,0.26,0.00,0.12,0.03,0.00,0.02
6580.00,16400.00,361.00,-0.61,0.00,-6.82,0.00,0.00,0.00
6580.00,16400.00,369.00,-0.71,0.00,2.71,-0.15,0.00,-0.13
6580.00,16400.00,371.00,-0.61,0.00,3.24,0.07,0.00,-0.06
6580.00,16400.00,380.00,2.18,0.00,-7.29,-0.08,0.00,-1.52
6580.00,16400.00,382.00,2.98,0.00,-3.28,-0.07,0.00,1.21
6580.00,16400.00,383.00,3.69,0.00,-3.17,-0.02,0.00,1.27
6580.00,16400.00,384.00,1.68,0.00,-4.05,0.06,0.00,-2.23
6580.00,16400.00,385.00,1.29,0.00,0.29,0.10,0.00,-1.63
6580.00,16400.00,386.00,2.88,0.00,2.74,-0.33,0.00,0.11
6580.00,16400.00,387.00,0.77,0.00,-9.58,0.01,0.00,1.93
6580.00,16500.00,356.00,0.24,0.00,0.15,-0.05,0.00,0.01
6580.00,16500.00,361.00,-0.72,0.00,-6.71,-0.05,0.00,0.00
6580.00,16500.00,369.00,-0.72,0.00,2.67,0.19,0.00,-0.01
6580.00,16500.00,371.00,-0.61,0.00,3.24,0.00,0.00,0.00
6580.00,16500.00,380.00,2.11,0.00,-7.92,-0.06,0.00,-1.47
6580.00,16500.00,382.00,2.94,0.00,-2.78,-0.16,0.00,1.25
6580.00,16500.00,383.00,3.68,0.00,-2.68,-0.32,0.00,1.19
6580.00,16500.00,384.00,1.66,0.00,-4.99,0.00,0.00,-2.17
6580.00,16500.00,385.00,1.34,0.00,-0.39,0.19,0.00,-1.67
6580.00,16500.00,386.00,2.72,0.00,2.83,-0.42,0.00,0.29
6580.00,16500.00,387.00,0.78,0.00,-8.81,-0.13,0.00,1.96
6580.00,16500.00,356.00,0.22,0.00,0.13,0.05,0.00,-0.01
6580.00,16500.00,361.00,-0.65,0.00,-6.82,0.00,0.00,0.00
6580.00,16500.00,369.00,-0.56,0.00,2.70,0.20,0.00,0.04
6580.00,16500.00,371.00,-0.61,0.00,3.24,0.00,0.00,0.00
6580.00,16500.00,380.00,2.14,0.00,-8.46,-0.09,0.00,-1.67
6580.00,16500.00,382.00,2.86,0.00,-2.28,-0.14,0.00,1.22
6580.00,16500.00,383.00,3.44,0.00,-2.22,-0.03,0.00,1.20
6580.00,16500.00,384.00,1.68,0.00,-5.79,0.08,0.00,-1.96
6580.00,16500.00,385.00,1.44,0.00,-1.05,0.21,0.00,-1.63
6580.00,16500.00,386.00,2.54,0.00,2.98,-0.33,0.00,0.28
6580.00,16500.00,387.00,0.67,0.00,-8.01,-0.10,0.00,1.98
6590.00,16500.00,356.00,0.28,0.00,0.14,0.03,0.00,0.02
6590.00,16500.00,361.00,-0.72,0.00,-6.71,0.00,0.00,0.08
6590.00,16500.00,369.00,-0.56,0.00,2.70,-0.15,0.00,-0.05
6590.00,16500.00,371.00,-0.61,0.00,3.24,0.00,0.00,0.00
6590.00,16500.00,380.00,2.04,0.00,-9.26,-0.21,0.00,-1.72
6590.00,16500.00,382.00,2.83,0.00,-1.80,-0.07,0.00,1.14
6590.00,16500.00,383.00,3.66,0.00,-1.72,-0.05,0.00,1.23
6590.00,16500.00,384.00,1.73,0.00,-6.55,0.01,0.00,-2.00
6590.00,16500.00,385.00,1.51,0.00,-1.69,0.17,0.00,-1.64
6590.00,16500.00,386.00,2.46,0.00,3.05,-0.36,0.00,0.09
6590.00,16500.00,387.00,0.70,0.00,-7.22,-0.04,0.00,1.88
6590.00,16500.00,356.00,0.24,0.00,0.15,0.00,0.00,0.03
6590.00,16500.00,361.00,-0.64,0.00,-6.75,0.17,0.00,-0.09
6590.00,16500.00,369.00,-0.68,0.00,2.66,-0.15,0.00,-0.08
6590.00,16500.00,371.00,-0.61,0.00,3.24,-0.09,0.00,0.04
6590.00,16500.00,380.00,1.97,0.00,-9.83,-0.17,0.00,-1.44
6590.00,16500.00,382.00,2.80,0.00,-1.37,-0.05,0.00,1.16
6590.00,16500.00,383.00,3.40,0.00,-1.23,-0.39,0.00,1.15
6590.00,16500.00,384.00,1.68,0.00,-7.39,-0.09,0.00,-2.07
6590.00,16500.00,385.00,1.57,0.00,-2.36,0.14,0.00,-1.69
6590.00,16500.00,386.00,2.25,0.00,3.05,-0.48,0.00,-0.01
6590.00,16500.00,387.00,0.64,0.00,-6.51,-0.16,0.00,1.83
6590.00,16500.00,388.00,3.44,0.00,-9.88,-0.28,0.00,1.40
6590.00,16500.00,389.00,4.00,0.00,-10.10,0.07,0.00,1.32
6600.00,16500.00,356.00,0.28,0.00,0.16,0.07,0.00,-0.01
6600.00,16500.00,361.00,-0.58,0.00,-6.78,-0.09,0.00,0.06
6600.00,16500.00,369.00,-0.68,0.00,2.64,-0.03,0.00,-0.05
6600.00,16500.00,371.00,-0.68,0.00,3.27,0.00,0.00,0.00
6600.00,16500.00,382.00,2.79,0.00,-0.88,0.04,0.00,1.13
6600.00,16500.00,383.00,3.35,0.00,-0.80,-0.05,0.00,1.13
6600.00,16500.00,384.00,1.65,0.00,-8.21,-0.13,0.00,-1.95
6600.00,16500.00,385.00,1.62,0.00,-3.04,-0.05,0.00,-1.82
6600.00,16500.00,386.00,2.07,0.00,3.04,-0.37,0.00,-0.03
6600.00,16500.00,387.00,0.57,0.00,-5.75,0.01,0.00,1.90
6600.00,16500.00,388.00,3.33,0.00,-9.32,-0.17,0.00,1.54
6600.00,16500.00,389.00,4.03,0.00,-9.54,-0.04,0.00,1.42
6600.00,16500.00,356.00,0.30,0.00,0.14,0.02,0.00,-0.10
6600.00,16500.00,361.00,-0.72,0.00,-6.71,-0.17,0.00,0.09
6600.00,16500.00,369.00,-0.70,0.00,2.62,0.15,0.00,0.08
6600.00,16500.00,371.00,-0.61,0.00,3.24,0.09,0.00,-0.04
6600.00,16500.00,382.00,2.83,0.00,-0.47,0.06,0.00,1.02
6600.00,16500.00,383.00,3.36,0.00,-0.33,-0.01,0.00,1.12
6600.00,16500.00,384.00,1.57,0.00,-8.95,-0.15,0.00,-1.90
6600.00,16500.00,385.00,1.52,0.00,-3.81,-0.12,0.00,-1.81
6600.00,16500.00,386.00,1.96,0.00,3.02,-0.32,0.00,0.01
6600.00,16500.00,387.00,0.65,0.00,-4.99,0.11,0.00,1.91
6600.00,16500.00,388.00,3.31,0.00,-8.65,-0.23,0.00,1.57
6600.00,16500.00,389.00,3.97,0.00,-8.92,-0.29,0.00,1.64
6600.00,16500.00,356.00,0.29,0.00,0.08,-0.03,0.00,-0.10
6600.00,16500.00,361.00,-0.72,0.00,-6.71,0.00,0.00,0.00
6600.00,16500.00,369.00,-0.56,0.00,2.70,0.18,0.00,0.10
6600.00,16500.00,371.00,-0.61,0.00,3.24,0.00,0.00,0.00
6600.00,16500.00,382.00,2.83,0.00,-0.06,-0.05,0.00,1.09
6600.00,16500.00,383.00,3.35,0.00,0.10,-0.07,0.00,1.11
6600.00,16500.00,384.00,1.53,0.00,-9.73,-0.11,0.00,-1.96
6600.00,16500.00,385.00,1.52,0.00,-4.49,0.00,0.00,-1.75
6600.00,16500.00,386.00,1.81,0.00,3.05,-0.45,0.00,0.16
6600.00,16500.00,387.00,0.66,0.00,-4.22,0.11,0.00,1.91
6600.00,16500.00,388.00,3.14,0.00,-8.07,-0.21,0.00,1.52
6600.00,16500.00,389.00,3.79,0.00,-8.23,-0.21,0.00,1.56
6610.00,16500.00,356.00,0.27,0.00,0.06,-0.03,0.00,-0.05
6610.00,16500.00,361.00,-0.72,0.00,-6.71,0.00,0.00,0.00
6610.00,16500.00,369.00,-0.56,0.00,2.70,-0.17,0.00,-0.07
6610.00,16500.00,371.00,-0.61,0.00,3.24,0.00,0.00,0.00
6610.00,16500.00,382.00,2.78,0.00,0.40,-0.05,0.00,1.09
6610.00,16500.00,383.00,3.30,0.00,0.56,-0.01,0.00,1.15
6610.00,16500.00,385.00,1.52,0.00,-5.21,-0.08,0.00,-1.82
6610.00,16500.00,386.00,1.60,0.00,3.15,-0.41,0.00,0.17
6610.00,16500.00,387.00,0.74,0.00,-3.47,0.15,0.00,1.85
6610.00,16500.00,388.00,3.14,0.00,-7.43,-0.12,0.00,1.54
6610.00,16500.00,389.00,3.81,0.00,-7.68,0.01,0.00,1.47
6610.00,16500.00,356.00,0.27,0.00,0.04,-0.13,0.00,-0.11
6610.00,16500.00,361.00,-0.72,0.00,-6.71,0.00,0.00,0.00
6610.00,16500.00,369.00,-0.70,0.00,2.64,-0.17,0.00,-0.07
6610.00,16500.00,371.00,-0.61,0.00,3.24,0.00,0.00,0.00
6610.00,16500.00,382.00,2.79,0.00,0.82,-0.01,0.00,1.08
6610.00,16500.00,383.00,3.34,0.00,1.02,0.04,0.00,1.12
6610.00,16500.00,385.00,1.46,0.00,-5.95,-0.01,0.00,-1.83
6610.00,16500.00,386.00,1.49,0.00,3.18,-0.18,0.00,0.03
6610.00,16500.00,387.00,0.78,0.00,-2.75,0.15,0.00,1.89
6610.00,16500.00,388.00,3.05,0.00,-6.84,-0.26,0.00,1.48
6610.00,16500.00,389.00,3.80,0.00,-7.05,-0.16,0.00,1.53
6620.00,16500.00,356.00,0.17,0.00,-0.02,-0.17,0.00,0.02
6620.00,16500.00,361.00,-0.72,0.00,-6.71,0.00,0.00,0.00
6620.00,16500.00,369.00,-0.70,0.00,2.64,0.00,0.00,0.00
6620.00,16500.00,371.00,-0.61,0.00,3.24,0.00,0.00,0.00
6620.00,16500.00,382.00,2.78,0.00,1.27,-0.07,0.00,1.14
6620.00,16500.00,383.00,3.33,0.00,1.45,0.08,0.00,1.11
6620.00,16500.00,385.00,1.51,0.00,-6.68,0.07,0.00,-1.74
6620.00,16500.00,386.00,1.45,0.00,3.17,-0.07,0.00,-0.04
6620.00,16500.00,387.00,0.86,0.00,-1.95,0.16,0.00,1.99
6620.00,16500.00,388.00,2.93,0.00,-6.25,-0.21,0.00,1.48
6620.00,16500.00,389.00,3.67,0.00,-6.45,-0.32,0.00,1.50
6620.00,16500.00,390.00,3.84,0.00,-2.66,-0.03,0.00,1.12
6620.00,16600.00,356.00,0.14,0.00,0.06,-0.13,0.00,0.32
6620.00,16600.00,361.00,-0.72,0.00,-6.71,0.00,0.00,0.00
6620.00,16600.00,369.00,-0.70,0.00,2.64,0.03,0.00,0.02
6620.00,16600.00,371.00,-0.61,0.00,3.24,0.00,0.00,0.00
6620.00,16600.00,382.00,2.73,0.00,1.73,0.01,0.00,1.08
6620.00,16600.00,383.00,3.41,0.00,1.91,0.15,0.00,1.12
6620.00,16600.00,385.00,1.52,0.00,-7.34,0.02,0.00,-1.68
6620.00,16600.00,386.00,1.43,0.00,3.16,-0.02,0.00,-0.02
6620.00,16600.00,387.00,0.91,0.00,-1.15,0.20,0.00,1.83
6620.00,16600.00,388.00,2.87,0.00,-5.66,-0.22,0.00,1.48
6620.00,16600.00,389.00,3.55,0.00,-5.85,-0.23,0.00,1.59
6620.00,16600.00,390.00,3.83,0.00,-2.21,-0.03,0.00,1.08
6620.00,16600.00,356.00,0.07,0.00,0.23,-0.17,0.00,0.40
6620.00,16600.00,361.00,-0.72,0.00,-6.71,0.00,0.00,0.00
6620.00,16600.00,369.00,-0.68,0.00,2.66,0.00,0.00,0.03
6620.00,16600.00,371.00,-0.61,0.00,3.24,0.00,0.00,0.00
